PRICE_NG_SPEC,PRICE_eMET_SPEC,PRICE_H2_SPEC,PRICE_NH3_SPEC,CC_VRE_VRE1,CC_VRE_VRE3,CC_ES_ES1,cluster,Fitness
50.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,3,7750283.709347412
73.0,136.0,20.0,130.0,142500.0,203100.0,10010.0,1,7926562.090043459
73.0,318.0,20.0,26.0,142500.0,203100.0,21710.0,4,8306960.207648985
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7421752.097075487
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7710050.486943928
64.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7975474.395216494
73.0,318.0,132.0,78.0,142500.0,203100.0,10010.0,4,11826537.916553184
64.0,136.0,132.0,26.0,115000.0,203100.0,10010.0,4,9751983.262164803
73.0,136.0,170.0,78.0,142500.0,203100.0,42380.0,4,10653576.231301498
50.0,318.0,20.0,26.0,115000.0,507000.0,10010.0,4,10542661.221514782
73.0,273.0,20.0,26.0,115000.0,507000.0,10010.0,4,10879619.209303783
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7488400.010510794
73.0,136.0,20.0,130.0,203000.0,507000.0,42380.0,4,11419677.497792196
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8834359.666062351
50.0,136.0,20.0,130.0,115000.0,203100.0,42380.0,4,8882556.190404467
73.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,4,11420213.514568292
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,3,9529519.406966824
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7602839.360643295
73.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,7580138.540001056
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7456438.444326176
50.0,136.0,170.0,130.0,115000.0,203100.0,10010.0,4,10056147.525828104
73.0,136.0,57.0,26.0,115000.0,203100.0,10010.0,4,9810878.509741804
64.0,227.0,20.0,78.0,115000.0,203100.0,10010.0,4,8388933.118675668
50.0,136.0,20.0,26.0,203000.0,203100.0,42380.0,4,8511633.175081698
50.0,136.0,20.0,26.0,203000.0,507000.0,42380.0,4,10978385.241148304
73.0,227.0,57.0,26.0,203000.0,203100.0,21710.0,4,10554100.727134626
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7549962.646429849
73.0,136.0,132.0,26.0,203000.0,203100.0,21710.0,4,10294276.676388502
64.0,273.0,20.0,26.0,142500.0,203100.0,10010.0,4,7662770.181553974
64.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7614383.300843514
50.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,4,10281769.191250514
73.0,227.0,20.0,26.0,142500.0,507000.0,10010.0,4,10630627.22936325
64.0,318.0,20.0,26.0,115000.0,507000.0,10010.0,4,10639282.791628342
73.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8361720.094417966
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7420221.070462344
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7432728.377695012
50.0,136.0,95.0,26.0,142500.0,355100.0,10010.0,4,10649328.164611632
64.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7774206.67265297
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7785841.396687555
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7743739.768874477
73.0,227.0,20.0,26.0,115000.0,507000.0,10010.0,4,10912836.452698288
73.0,182.0,20.0,78.0,115000.0,507000.0,10010.0,3,8033649.187019778
50.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,7653972.060537475
64.0,136.0,170.0,130.0,115000.0,203100.0,21710.0,4,10310585.41187079
64.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7434608.7928040605
73.0,318.0,20.0,26.0,203000.0,203100.0,10010.0,4,7915851.318549908
50.0,273.0,20.0,130.0,115000.0,203100.0,10010.0,4,7876497.759656239
64.0,182.0,20.0,26.0,203000.0,203100.0,10010.0,4,7613178.243156326
64.0,136.0,20.0,78.0,115000.0,355100.0,21710.0,4,9280946.510164266
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7427526.076713891
64.0,273.0,170.0,26.0,142500.0,203100.0,10010.0,4,10301701.109666582
50.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,4,7813887.78088769
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7519788.654833999
73.0,136.0,132.0,78.0,203000.0,203100.0,21710.0,4,10970952.5438339
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7434500.757351915
64.0,273.0,20.0,26.0,115000.0,355100.0,10010.0,4,9503668.363647817
64.0,318.0,20.0,26.0,115000.0,203100.0,21710.0,4,8062436.160392881
50.0,182.0,20.0,130.0,115000.0,203100.0,42380.0,4,8686844.47291553
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7920005.210435271
73.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,4,8863980.219928212
50.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,8232567.184710882
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7518980.232114092
73.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,7974792.356393767
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7418139.215648589
50.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7639893.902836401
73.0,182.0,170.0,78.0,142500.0,203100.0,10010.0,4,10323087.075533126
50.0,273.0,20.0,26.0,142500.0,203100.0,42380.0,4,8432522.233351912
73.0,136.0,20.0,130.0,115000.0,507000.0,10010.0,4,10390604.55419632
50.0,273.0,20.0,26.0,142500.0,203100.0,10010.0,4,7820011.573798967
64.0,318.0,20.0,78.0,115000.0,203100.0,10010.0,4,9330812.007978331
73.0,273.0,170.0,26.0,115000.0,203100.0,10010.0,4,10290724.585251816
64.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,4,7644274.717826246
50.0,136.0,132.0,26.0,203000.0,355100.0,10010.0,4,10881215.4967613
64.0,227.0,170.0,26.0,115000.0,203100.0,10010.0,4,10628882.756827546
73.0,182.0,57.0,26.0,115000.0,203100.0,10010.0,4,10627321.116866471
73.0,182.0,57.0,130.0,203000.0,203100.0,21710.0,4,10459734.58740428
64.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,9059010.956811996
50.0,273.0,20.0,26.0,142500.0,355100.0,42380.0,4,10082591.270379886
73.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8870389.67811605
50.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,9078196.544027535
73.0,136.0,20.0,26.0,203000.0,507000.0,10010.0,4,10472931.493223203
73.0,136.0,20.0,130.0,142500.0,203100.0,42380.0,4,7452178.531929377
73.0,182.0,170.0,26.0,115000.0,203100.0,21710.0,4,10141802.03093806
73.0,182.0,20.0,26.0,115000.0,507000.0,10010.0,4,10577438.95415816
64.0,318.0,20.0,26.0,142500.0,203100.0,10010.0,4,7498695.680022897
64.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7622933.63283763
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7749227.250230004
50.0,227.0,20.0,130.0,142500.0,507000.0,10010.0,4,11682414.869647631
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7502237.469755964
73.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8441772.34729601
64.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,4,7676834.24506379
73.0,136.0,95.0,26.0,115000.0,355100.0,10010.0,4,11313199.443277905
50.0,273.0,20.0,26.0,115000.0,203100.0,42380.0,4,8534382.516607696
73.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,4,9704625.435106669
50.0,227.0,20.0,130.0,115000.0,203100.0,10010.0,4,7620034.940668284
73.0,136.0,20.0,78.0,142500.0,203100.0,21710.0,4,8181464.761748658
73.0,273.0,20.0,78.0,203000.0,507000.0,10010.0,4,10785910.379786026
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7406809.380886732
64.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,4,7585057.631956327
50.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7827327.072523636
64.0,273.0,20.0,78.0,203000.0,203100.0,21710.0,4,8436746.42750769
73.0,318.0,20.0,26.0,115000.0,355100.0,10010.0,4,9370718.2530064
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7430248.894229888
50.0,136.0,20.0,26.0,142500.0,507000.0,10010.0,4,10933784.623053445
64.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,8136172.854944817
50.0,136.0,20.0,130.0,115000.0,507000.0,42380.0,4,11481269.009628816
50.0,318.0,20.0,26.0,115000.0,507000.0,10010.0,1,11133950.195527043
64.0,136.0,57.0,26.0,115000.0,203100.0,21710.0,4,9478452.841107631
73.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,4,9213939.946806358
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7510649.680666444
50.0,136.0,132.0,26.0,115000.0,203100.0,10010.0,4,9569690.291934354
73.0,136.0,20.0,26.0,142500.0,203100.0,42380.0,4,7423994.190293482
50.0,136.0,20.0,78.0,203000.0,203100.0,21710.0,2,8892728.176525882
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7361790.638901506
73.0,136.0,132.0,26.0,115000.0,203100.0,10010.0,2,10354977.01383965
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,9487456.20342558
73.0,136.0,132.0,78.0,115000.0,355100.0,21710.0,4,10538933.06285205
64.0,136.0,20.0,78.0,115000.0,355100.0,42380.0,4,9812249.190557478
50.0,273.0,95.0,78.0,142500.0,203100.0,42380.0,4,10995565.39987263
64.0,227.0,20.0,78.0,115000.0,203100.0,21710.0,4,8270201.328794539
73.0,136.0,95.0,26.0,115000.0,203100.0,42380.0,4,11067072.075143063
73.0,182.0,57.0,26.0,115000.0,203100.0,10010.0,4,9669846.645329632
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7501937.46374127
50.0,136.0,20.0,78.0,142500.0,507000.0,21710.0,4,10834900.25051963
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7460893.565780175
73.0,227.0,20.0,26.0,115000.0,507000.0,10010.0,4,10689530.49518114
64.0,136.0,20.0,130.0,203000.0,355100.0,10010.0,4,9354416.89206562
50.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7915521.332410526
73.0,318.0,20.0,26.0,142500.0,203100.0,10010.0,4,8076409.535258816
64.0,136.0,132.0,26.0,203000.0,203100.0,42380.0,4,10383535.480281224
73.0,136.0,20.0,26.0,142500.0,507000.0,10010.0,4,10206304.214006998
73.0,273.0,20.0,26.0,203000.0,355100.0,10010.0,4,9630276.8167561
64.0,136.0,95.0,26.0,115000.0,203100.0,21710.0,4,9812666.626089208
64.0,136.0,95.0,26.0,115000.0,355100.0,21710.0,4,11339755.273194551
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7593131.194097282
73.0,136.0,132.0,26.0,115000.0,355100.0,42380.0,4,11425884.415759103
64.0,318.0,132.0,26.0,115000.0,203100.0,10010.0,4,10534300.327877115
64.0,136.0,20.0,26.0,203000.0,507000.0,42380.0,4,11116687.907665033
50.0,136.0,132.0,26.0,203000.0,203100.0,10010.0,4,9156556.229878062
50.0,136.0,20.0,26.0,142500.0,203100.0,21710.0,4,7873505.597863482
50.0,318.0,20.0,130.0,203000.0,507000.0,42380.0,4,11342563.320487434
50.0,136.0,132.0,130.0,115000.0,203100.0,10010.0,4,9860338.948163848
73.0,136.0,170.0,26.0,115000.0,203100.0,10010.0,4,9750791.42124293
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7306337.906701036
50.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7455967.319172901
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7388075.630904942
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7533740.664488897
50.0,318.0,20.0,26.0,115000.0,203100.0,42380.0,4,9142271.818872344
73.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,2,8255046.117408898
73.0,182.0,20.0,130.0,115000.0,203100.0,10010.0,4,7631528.188842974
50.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,9028629.444647267
50.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7589356.413637293
50.0,136.0,132.0,130.0,115000.0,355100.0,21710.0,4,10461660.29644842
73.0,136.0,95.0,78.0,115000.0,203100.0,21710.0,4,11137503.481369918
64.0,136.0,20.0,26.0,115000.0,355100.0,42380.0,4,9687336.407635683
50.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7722915.057299356
73.0,136.0,57.0,26.0,203000.0,203100.0,10010.0,4,9895438.400953587
50.0,182.0,20.0,26.0,142500.0,203100.0,10010.0,4,7597755.55645343
50.0,136.0,170.0,26.0,203000.0,355100.0,10010.0,4,10662164.343187882
73.0,182.0,20.0,130.0,115000.0,203100.0,42380.0,4,8630928.043192549
50.0,136.0,170.0,26.0,115000.0,355100.0,10010.0,4,11347089.73335059
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7378688.7696867315
64.0,136.0,20.0,130.0,142500.0,203100.0,21710.0,4,8045520.047669025
73.0,182.0,20.0,130.0,115000.0,203100.0,21710.0,4,8244404.748481789
50.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7571015.672966766
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7418139.215648589
64.0,136.0,170.0,78.0,115000.0,203100.0,42380.0,4,10168190.660614545
50.0,318.0,20.0,130.0,115000.0,203100.0,10010.0,4,7481528.225273379
50.0,227.0,20.0,130.0,115000.0,203100.0,10010.0,4,7697788.9540912
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7262378.169757829
50.0,318.0,20.0,78.0,115000.0,507000.0,10010.0,4,10825237.163296549
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,4,10439503.37156453
64.0,136.0,95.0,130.0,142500.0,203100.0,42380.0,4,11301864.398957312
50.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8802823.750550237
73.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,4,7998855.126827476
73.0,318.0,20.0,78.0,115000.0,203100.0,10010.0,4,8094034.11712555
64.0,136.0,57.0,26.0,142500.0,203100.0,21710.0,4,11169421.774514915
73.0,136.0,20.0,130.0,115000.0,203100.0,42380.0,4,8657938.394470021
73.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,4,10380819.6410956
64.0,182.0,20.0,78.0,115000.0,203100.0,10010.0,4,7825396.916373924
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7344489.912878688
64.0,136.0,95.0,26.0,142500.0,203100.0,10010.0,4,8674963.246400036
73.0,136.0,20.0,130.0,115000.0,355100.0,21710.0,4,9280780.05877745
73.0,136.0,57.0,26.0,115000.0,203100.0,10010.0,4,9607291.00843371
73.0,227.0,95.0,130.0,203000.0,203100.0,10010.0,4,11019714.35613291
73.0,182.0,20.0,26.0,203000.0,203100.0,10010.0,4,7385512.97533
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7345029.548240577
64.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7622933.632757858
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7456438.431136317
73.0,136.0,20.0,78.0,142500.0,203100.0,10010.0,4,7465226.137042387
50.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8712714.58353144
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7579075.209991786
50.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,8035041.968303907
64.0,273.0,20.0,26.0,203000.0,203100.0,10010.0,4,7728112.104297867
73.0,136.0,95.0,26.0,115000.0,203100.0,10010.0,4,9611877.195901915
50.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8553231.60146477
73.0,273.0,20.0,26.0,203000.0,355100.0,10010.0,4,9099459.520079313
73.0,318.0,170.0,130.0,142500.0,203100.0,10010.0,4,10918207.127403231
50.0,136.0,57.0,130.0,115000.0,355100.0,21710.0,4,11614607.978923917
50.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,8597607.381698567
50.0,136.0,170.0,26.0,142500.0,203100.0,42380.0,4,11272774.18351061
50.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8725565.680999653
73.0,273.0,57.0,26.0,203000.0,203100.0,10010.0,4,10018178.881083388
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7396336.587972494
50.0,136.0,57.0,26.0,115000.0,203100.0,10010.0,4,9236554.03608468
73.0,182.0,20.0,26.0,142500.0,203100.0,21710.0,4,7864753.286574808
50.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8146215.752200629
73.0,136.0,20.0,130.0,115000.0,203100.0,21710.0,4,8638805.185532834
73.0,136.0,95.0,26.0,115000.0,203100.0,10010.0,4,9880388.930495758
64.0,227.0,20.0,26.0,115000.0,355100.0,42380.0,4,10097571.945919722
73.0,182.0,20.0,26.0,203000.0,203100.0,21710.0,4,7853238.19656323
73.0,136.0,170.0,26.0,203000.0,203100.0,10010.0,4,9826453.413244016
73.0,227.0,20.0,26.0,115000.0,355100.0,21710.0,4,9268565.161072494
50.0,136.0,20.0,26.0,142500.0,203100.0,21710.0,4,8081650.142466341
73.0,182.0,20.0,26.0,142500.0,507000.0,42380.0,4,11367809.247726072
73.0,136.0,57.0,26.0,115000.0,355100.0,42380.0,4,11698492.292307315
73.0,136.0,170.0,130.0,142500.0,203100.0,21710.0,4,10546972.350449895
50.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,4,9239891.630839769
50.0,227.0,20.0,26.0,115000.0,203100.0,10010.0,4,7747562.604923744
50.0,182.0,20.0,130.0,142500.0,203100.0,10010.0,4,8044249.750414059
50.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7487098.078737549
64.0,136.0,20.0,78.0,142500.0,507000.0,21710.0,4,10943568.774494331
73.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,8001011.684742928
64.0,136.0,20.0,78.0,115000.0,355100.0,42380.0,4,9964165.674577648
73.0,182.0,20.0,130.0,203000.0,203100.0,21710.0,4,8303140.7598571135
73.0,318.0,132.0,26.0,115000.0,203100.0,10010.0,4,9980978.155248009
50.0,136.0,20.0,130.0,115000.0,355100.0,10010.0,4,9575665.187082795
73.0,136.0,20.0,78.0,115000.0,507000.0,42380.0,4,11047902.667479897
73.0,227.0,132.0,26.0,115000.0,203100.0,10010.0,2,9675599.834494958
64.0,136.0,20.0,78.0,115000.0,507000.0,10010.0,4,10883812.568824228
73.0,136.0,170.0,78.0,115000.0,203100.0,21710.0,4,10879950.799789272
73.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8144880.791613635
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7410311.811551068
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7336614.947148008
50.0,136.0,132.0,26.0,142500.0,203100.0,10010.0,4,9267559.234315524
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7347250.621705595
64.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7465823.178510554
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7380770.652064913
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7421121.870786534
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7261779.013793935
50.0,227.0,20.0,26.0,203000.0,203100.0,10010.0,4,7952346.815832973
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7390490.984738269
64.0,318.0,20.0,26.0,115000.0,203100.0,10010.0,4,7486776.327274931
73.0,136.0,170.0,26.0,115000.0,203100.0,21710.0,4,10005721.812728813
73.0,318.0,20.0,78.0,203000.0,507000.0,10010.0,4,11160274.641203366
50.0,318.0,20.0,26.0,203000.0,355100.0,10010.0,4,9401754.678906497
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7831900.304394297
73.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,8245037.534424485
73.0,136.0,20.0,26.0,115000.0,203100.0,21710.0,4,7990573.940308536
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7406691.209887246
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7219780.964330485
50.0,136.0,57.0,26.0,115000.0,203100.0,42380.0,4,10135492.272324312
73.0,136.0,20.0,78.0,142500.0,355100.0,42380.0,4,9833632.585132748
50.0,136.0,57.0,26.0,203000.0,203100.0,10010.0,4,9349306.967791608
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7422356.227620838
73.0,136.0,132.0,78.0,115000.0,203100.0,10010.0,1,9479411.11051204
64.0,136.0,57.0,26.0,115000.0,203100.0,10010.0,4,10137325.534821903
73.0,182.0,57.0,26.0,115000.0,203100.0,21710.0,1,10148561.89035368
73.0,227.0,20.0,78.0,142500.0,507000.0,21710.0,4,11414592.114597812
50.0,136.0,95.0,26.0,203000.0,203100.0,42380.0,4,10337255.516592467
73.0,182.0,20.0,26.0,115000.0,507000.0,42380.0,4,11035313.520028545
64.0,136.0,20.0,26.0,142500.0,355100.0,42380.0,4,10008244.211469106
73.0,136.0,20.0,78.0,203000.0,203100.0,10010.0,4,7997874.80542969
73.0,227.0,95.0,130.0,115000.0,355100.0,42380.0,4,11892717.916749466
73.0,136.0,95.0,26.0,115000.0,203100.0,21710.0,4,11351988.912789302
73.0,318.0,132.0,26.0,203000.0,203100.0,10010.0,4,10396036.634214412
50.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7721101.456368523
73.0,136.0,20.0,78.0,142500.0,507000.0,10010.0,4,10292572.918474177
73.0,273.0,20.0,26.0,115000.0,507000.0,10010.0,4,10931573.792042244
73.0,227.0,20.0,26.0,203000.0,203100.0,10010.0,4,7643656.62144313
73.0,136.0,132.0,78.0,115000.0,355100.0,10010.0,4,11808302.193723025
64.0,227.0,20.0,130.0,115000.0,203100.0,42380.0,4,8681297.761404103
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7815878.691660556
64.0,136.0,170.0,26.0,203000.0,203100.0,10010.0,4,9761390.003876468
73.0,136.0,170.0,26.0,203000.0,355100.0,10010.0,4,11259061.561355071
64.0,318.0,20.0,26.0,142500.0,507000.0,10010.0,4,10999124.336991422
73.0,136.0,57.0,78.0,203000.0,203100.0,10010.0,4,9539549.893326765
50.0,182.0,132.0,130.0,115000.0,203100.0,10010.0,4,10197409.600741217
64.0,227.0,20.0,78.0,115000.0,507000.0,10010.0,4,11279108.283693902
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,8787078.133716911
73.0,136.0,132.0,130.0,203000.0,203100.0,10010.0,4,10476523.561557071
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,8051613.892133554
73.0,136.0,20.0,78.0,115000.0,355100.0,10010.0,4,8932875.642080402
50.0,136.0,95.0,26.0,115000.0,203100.0,10010.0,4,9627593.01279941
73.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8263479.812987558
73.0,136.0,57.0,78.0,203000.0,355100.0,42380.0,4,11734618.462775992
73.0,136.0,20.0,78.0,142500.0,507000.0,42380.0,4,11379907.148804914
73.0,182.0,20.0,130.0,115000.0,507000.0,10010.0,4,10687733.540370423
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7849615.279830286
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,8198879.356000557
73.0,182.0,20.0,26.0,115000.0,203100.0,10010.0,1,7643748.968190181
64.0,318.0,132.0,26.0,142500.0,203100.0,10010.0,4,10631187.604624791
73.0,136.0,20.0,78.0,115000.0,203100.0,21710.0,4,7734763.869410097
50.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,11876440.42282034
50.0,273.0,20.0,78.0,115000.0,203100.0,10010.0,4,7578568.665928804
73.0,318.0,95.0,26.0,115000.0,203100.0,10010.0,4,10492494.83433168
50.0,136.0,20.0,26.0,203000.0,355100.0,10010.0,4,8823875.081641039
73.0,136.0,95.0,130.0,115000.0,203100.0,10010.0,4,10439991.379027164
73.0,136.0,170.0,26.0,203000.0,203100.0,21710.0,4,10000901.53497604
73.0,136.0,170.0,78.0,203000.0,203100.0,10010.0,4,10448451.43391936
73.0,136.0,57.0,26.0,142500.0,203100.0,21710.0,4,9731169.768412514
64.0,136.0,20.0,130.0,142500.0,203100.0,10010.0,4,7789097.156294427
73.0,136.0,170.0,130.0,115000.0,203100.0,42380.0,4,11188328.213422058
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7518227.057223144
64.0,136.0,95.0,26.0,115000.0,203100.0,21710.0,4,9837448.151600478
73.0,136.0,20.0,78.0,115000.0,203100.0,42380.0,4,8330292.94136101
73.0,227.0,20.0,130.0,115000.0,203100.0,10010.0,4,7840589.584572081
73.0,136.0,20.0,26.0,142500.0,203100.0,42380.0,4,9622455.177113036
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7562949.865381729
73.0,136.0,20.0,78.0,115000.0,355100.0,42380.0,4,9672037.94109684
73.0,318.0,20.0,26.0,115000.0,507000.0,21710.0,4,10789982.158150105
64.0,318.0,20.0,78.0,115000.0,507000.0,10010.0,4,10638042.066292964
64.0,136.0,20.0,26.0,115000.0,507000.0,10010.0,4,10605140.315344222
64.0,136.0,20.0,78.0,115000.0,203100.0,10010.0,4,7814830.09034855
73.0,318.0,20.0,26.0,115000.0,203100.0,10010.0,4,7751809.919667521
50.0,136.0,20.0,130.0,142500.0,203100.0,42380.0,4,8351382.504365175
73.0,227.0,20.0,26.0,115000.0,203100.0,10010.0,4,7907640.899840963
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7573272.363677725
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7793040.790242866
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7376305.284766998
73.0,136.0,95.0,130.0,142500.0,203100.0,10010.0,4,10444292.219683971
50.0,182.0,170.0,26.0,115000.0,203100.0,42380.0,4,9798879.595711408
50.0,227.0,20.0,78.0,115000.0,203100.0,10010.0,4,8329041.447965294
73.0,136.0,20.0,78.0,115000.0,355100.0,42380.0,4,10427577.555934614
73.0,136.0,20.0,26.0,203000.0,203100.0,10010.0,4,7332376.6181381745
50.0,318.0,57.0,26.0,115000.0,203100.0,10010.0,4,10396278.798822356
64.0,136.0,20.0,78.0,142500.0,203100.0,42380.0,4,8393338.541236939
73.0,182.0,20.0,26.0,142500.0,203100.0,10010.0,4,7509059.761877908
50.0,227.0,170.0,26.0,115000.0,203100.0,10010.0,4,9740035.48245411
73.0,136.0,20.0,26.0,115000.0,203100.0,10010.0,4,7954141.100855698
73.0,136.0,20.0,26.0,142500.0,203100.0,10010.0,4,7807796.180574458
73.0,136.0,20.0,26.0,142500.0,355100.0,10010.0,4,8775096.05485054
73.0,136.0,20.0,26.0,115000.0,355100.0,10010.0,4,9012680.264305318
50.0,273.0,132.0,78.0,115000.0,355100.0,10010.0,4,11735028.407191828
73.0,273.0,57.0,78.0,115000.0,203100.0,10010.0,4,10649617.398937568
64.0,136.0,95.0,26.0,203000.0,203100.0,10010.0,4,10163128.366881205
64.0,136.0,20.0,26.0,115000.0,203100.0,42380.0,4,8486962.808971774
73.0,136.0,95.0,130.0,203000.0,355100.0,10010.0,4,11939133.044149589
73.0,136.0,20.0,130.0,115000.0,203100.0,10010.0,4,7456438.446042388
